,temp_air,ghi,dni,dhi,wind_speed
2021-06-29 00:00:00,23.2,0.0,-0.0,0.0,0.97
2021-06-29 01:00:00,23.13,26.2,79.72,19.8,1.17
2021-06-29 02:00:00,23.15,133.6,181.15,76.7,1.1
2021-06-29 03:00:00,23.83,224.8,203.42,116.75,1.1
2021-06-29 04:00:00,24.48,297.95,126.0,207.65,1.03
2021-06-29 05:00:00,25.49,621.05,428.8,253.15,1.24
2021-06-29 06:00:00,27.29,503.7,256.7,261.0,1.79
2021-06-29 07:00:00,27.18,556.45,302.52,262.05,2.21
2021-06-29 08:00:00,27.59,444.25,168.82,285.7,2.62
2021-06-29 09:00:00,25.65,238.6,85.12,166.6,1.93
2021-06-29 10:00:00,24.8,238.75,69.41,190.2,1.38
2021-06-29 11:00:00,24.86,134.8,56.16,106.15,1.72
2021-06-29 12:00:00,24.42,34.9,19.44,29.25,2.14
2021-06-29 13:00:00,23.85,0.85,0.0,0.85,2.07
2021-06-29 14:00:00,23.49,0.0,-0.0,0.0,1.59
2021-06-29 15:00:00,23.26,0.0,-0.0,0.0,1.66
2021-06-29 16:00:00,23.15,0.0,-0.0,0.0,1.38
2021-06-29 17:00:00,23.17,0.0,-0.0,0.0,1.17
2021-06-29 18:00:00,23.03,0.0,-0.0,0.0,1.1
2021-06-29 19:00:00,23.08,0.0,-0.0,0.0,0.76
2021-06-29 20:00:00,23.01,0.0,-0.0,0.0,0.83
2021-06-29 21:00:00,23.1,0.0,-0.0,0.0,1.17
2021-06-29 22:00:00,22.88,0.0,-0.0,0.0,0.97
2021-06-29 23:00:00,22.73,0.0,-0.0,0.0,0.69
2021-06-30 00:00:00,22.74,0.0,-0.0,0.0,0.48
2021-06-30 01:00:00,22.72,46.35,50.41,42.35,0.62
2021-06-30 02:00:00,23.48,121.5,52.19,105.15,0.83
2021-06-30 03:00:00,23.74,352.55,300.93,192.9,1.17
2021-06-30 04:00:00,24.82,472.8,346.6,224.55,0.97
2021-06-30 05:00:00,26.07,519.7,281.14,278.55,0.97
2021-06-30 06:00:00,27.26,512.65,222.64,302.15,2.34
2021-06-30 07:00:00,27.42,584.1,268.91,322.35,2.69
2021-06-30 08:00:00,27.68,350.75,84.72,271.15,2.76
2021-06-30 09:00:00,26.94,325.75,112.83,230.25,2.14
2021-06-30 10:00:00,27.12,227.95,65.41,182.15,1.93
2021-06-30 11:00:00,26.34,105.6,0.69,105.25,1.72
2021-06-30 12:00:00,25.07,41.3,12.7,37.6,1.66
2021-06-30 13:00:00,24.74,0.95,0.0,0.95,1.17
2021-06-30 14:00:00,24.55,0.0,-0.0,0.0,1.31
2021-06-30 15:00:00,23.54,0.0,-0.0,0.0,1.38
2021-06-30 16:00:00,22.0,0.0,-0.0,0.0,0.86
2021-06-30 17:00:00,22.17,0.0,-0.0,0.0,0.92
2021-06-30 18:00:00,22.34,0.0,-0.0,0.0,0.97
2021-06-30 19:00:00,22.51,0.0,-0.0,0.0,1.02
2021-06-30 20:00:00,22.68,0.0,-0.0,0.0,1.08
2021-06-30 21:00:00,22.85,0.0,-0.0,0.0,1.13
2021-06-30 22:00:00,23.02,0.0,-0.0,0.0,1.19
2021-06-30 23:00:00,23.2,0.0,-0.0,0.0,1.24
2021-07-01 00:00:00,23.37,0.0,-0.0,0.0,1.29
2021-07-01 01:00:00,23.54,26.4,21.94,24.7,1.35
2021-07-01 02:00:00,23.71,128.0,106.51,94.8,1.4
2021-07-01 03:00:00,23.88,190.15,136.87,117.7,1.46
2021-07-01 04:00:00,24.05,295.7,112.66,215.1,1.51
2021-07-01 05:00:00,24.22,182.75,41.05,147.55,1.56
2021-07-01 06:00:00,24.4,541.75,271.41,285.1,1.62
2021-07-01 07:00:00,24.57,250.65,55.96,196.15,1.67
2021-07-01 08:00:00,24.67,360.6,156.3,213.6,2.97
2021-07-01 09:00:00,24.85,199.4,87.13,125.55,1.45
2021-07-01 10:00:00,24.45,150.6,55.67,111.55,2.0
2021-07-01 11:00:00,23.51,112.25,51.93,85.65,2.14
2021-07-01 12:00:00,23.42,21.45,3.08,20.55,1.93
2021-07-01 13:00:00,22.52,0.55,0.0,0.55,1.52
2021-07-01 14:00:00,22.32,0.0,-0.0,0.0,1.17
2021-07-01 15:00:00,22.23,0.0,-0.0,0.0,1.31
2021-07-01 16:00:00,22.03,0.0,-0.0,0.0,1.17
2021-07-01 17:00:00,21.98,0.0,-0.0,0.0,0.83
2021-07-01 18:00:00,22.03,0.0,-0.0,0.0,0.83
2021-07-01 19:00:00,22.15,0.0,-0.0,0.0,1.03
2021-07-01 20:00:00,22.25,0.0,-0.0,0.0,0.62
2021-07-01 21:00:00,22.36,0.0,-0.0,0.0,1.03
2021-07-01 22:00:00,22.34,0.0,-0.0,0.0,1.17
2021-07-01 23:00:00,22.3,0.0,-0.0,0.0,1.45
2021-07-02 00:00:00,22.26,0.0,-0.0,0.0,1.79
2021-07-02 01:00:00,22.16,15.25,1.96,15.1,2.0
2021-07-02 02:00:00,22.25,110.85,22.35,103.9,1.52
2021-07-02 03:00:00,22.83,125.95,3.5,124.1,1.72
2021-07-02 04:00:00,23.28,286.6,100.83,214.5,1.66
2021-07-02 05:00:00,23.92,344.5,76.98,278.5,2.41
2021-07-02 06:00:00,24.47,297.8,101.67,201.65,2.62
2021-07-02 07:00:00,23.84,380.7,102.34,281.0,2.07
2021-07-02 08:00:00,24.8,375.35,203.25,184.1,2.48
2021-07-02 09:00:00,24.3,306.3,133.82,192.8,2.41
2021-07-02 10:00:00,24.0,134.9,39.95,106.85,2.28
2021-07-02 11:00:00,23.19,135.45,120.78,73.5,2.21
2021-07-02 12:00:00,23.22,38.55,25.57,31.05,1.24
2021-07-02 13:00:00,22.99,0.75,0.0,0.75,1.93
2021-07-02 14:00:00,22.65,0.0,-0.0,0.0,1.03
2021-07-02 15:00:00,22.57,0.0,-0.0,0.0,1.1
2021-07-02 16:00:00,22.55,0.0,-0.0,0.0,1.31
2021-07-02 17:00:00,22.54,0.0,-0.0,0.0,1.1
2021-07-02 18:00:00,22.52,0.0,-0.0,0.0,0.83
2021-07-02 19:00:00,22.65,0.0,-0.0,0.0,1.38
2021-07-02 20:00:00,22.73,0.0,-0.0,0.0,0.9
2021-07-02 21:00:00,22.68,0.0,-0.0,0.0,1.1
2021-07-02 22:00:00,22.66,0.0,-0.0,0.0,1.45
2021-07-02 23:00:00,22.58,0.0,-0.0,0.0,1.72
2021-07-03 00:00:00,22.48,0.0,-0.0,0.0,1.72
2021-07-03 01:00:00,22.35,41.9,138.21,31.45,0.55
2021-07-03 02:00:00,23.05,75.8,34.34,65.15,0.41
2021-07-03 03:00:00,23.63,239.65,156.2,157.15,1.1
2021-07-03 04:00:00,23.98,416.75,300.38,202.05,2.28
2021-07-03 05:00:00,24.9,554.0,429.53,185.8,2.07
2021-07-03 06:00:00,25.32,617.35,347.79,288.4,2.83
2021-07-03 07:00:00,27.12,500.75,194.39,311.3,2.41
2021-07-03 08:00:00,25.79,379.85,130.49,257.0,2.69
2021-07-03 09:00:00,25.74,359.75,187.27,200.8,2.28
2021-07-03 10:00:00,24.92,316.6,233.48,152.5,2.69
2021-07-03 11:00:00,24.48,117.25,81.49,75.4,1.93
2021-07-03 12:00:00,24.23,38.25,48.83,23.9,1.38
2021-07-03 13:00:00,23.45,1.05,0.0,1.05,1.45
2021-07-03 14:00:00,23.3,0.0,-0.0,0.0,1.17
2021-07-03 15:00:00,22.72,0.0,-0.0,0.0,1.72
2021-07-03 16:00:00,22.96,0.0,-0.0,0.0,1.03
2021-07-03 17:00:00,23.03,0.0,-0.0,0.0,0.62
2021-07-03 18:00:00,22.1,0.0,-0.0,0.0,0.97
2021-07-03 19:00:00,22.36,0.0,-0.0,0.0,1.52
2021-07-03 20:00:00,22.46,0.0,-0.0,0.0,1.31
2021-07-03 21:00:00,22.56,0.0,-0.0,0.0,1.59
2021-07-03 22:00:00,22.53,0.0,-0.0,0.0,1.66
2021-07-03 23:00:00,22.35,0.0,-0.0,0.0,1.79
2021-07-04 00:00:00,22.25,0.0,-0.0,0.0,0.97
2021-07-04 01:00:00,22.39,51.05,100.44,43.55,0.69
2021-07-04 02:00:00,23.26,132.5,69.81,110.9,0.55
2021-07-04 03:00:00,23.81,251.8,222.03,134.65,0.97
2021-07-04 04:00:00,24.61,473.55,437.26,161.15,1.59
2021-07-04 05:00:00,25.86,593.25,519.92,147.6,1.24
2021-07-04 06:00:00,27.07,819.2,635.95,217.6,1.31
2021-07-04 07:00:00,28.54,781.1,587.02,208.8,2.28
2021-07-04 08:00:00,28.72,722.75,537.48,216.45,2.69
2021-07-04 09:00:00,28.67,611.55,545.55,148.15,2.83
2021-07-04 10:00:00,27.29,453.4,437.52,145.6,3.38
2021-07-04 11:00:00,26.85,232.8,240.26,109.25,2.41
2021-07-04 12:00:00,25.72,68.7,113.93,35.15,2.14
2021-07-04 13:00:00,25.01,1.55,0.84,1.5,1.52
2021-07-04 14:00:00,24.64,0.0,-0.0,0.0,0.76
2021-07-04 15:00:00,24.43,0.0,-0.0,0.0,0.76
2021-07-04 16:00:00,24.12,0.0,-0.0,0.0,0.97
2021-07-04 17:00:00,23.73,0.0,-0.0,0.0,0.9
2021-07-04 18:00:00,23.54,0.0,-0.0,0.0,1.03
2021-07-04 19:00:00,23.59,0.0,-0.0,0.0,1.17
2021-07-04 20:00:00,22.86,0.0,-0.0,0.0,1.31
2021-07-04 21:00:00,22.66,0.0,-0.0,0.0,1.31
2021-07-04 22:00:00,22.6,0.0,-0.0,0.0,1.03
2021-07-04 23:00:00,22.96,0.0,-0.0,0.0,1.24
2021-07-05 00:00:00,22.87,0.0,-0.0,0.0,1.17
2021-07-05 01:00:00,22.92,58.5,229.89,41.55,1.03
2021-07-05 02:00:00,23.23,221.2,344.55,114.85,0.76
2021-07-05 03:00:00,24.27,317.35,338.45,138.95,0.55
2021-07-05 04:00:00,25.08,479.15,386.18,203.35,0.69
2021-07-05 05:00:00,26.28,473.3,318.16,200.6,1.17
2021-07-05 06:00:00,26.77,690.4,536.95,182.35,1.59
2021-07-05 07:00:00,28.01,783.75,605.5,193.2,1.72
2021-07-05 08:00:00,28.59,617.05,500.52,145.3,2.21
2021-07-05 09:00:00,28.28,547.4,433.57,178.85,2.34
2021-07-05 10:00:00,28.14,398.25,371.0,137.0,2.76
2021-07-05 11:00:00,26.69,195.65,219.38,82.7,2.9
2021-07-05 12:00:00,25.5,77.65,141.69,35.85,2.21
2021-07-05 13:00:00,24.81,1.5,1.68,1.4,1.31
2021-07-05 14:00:00,24.61,0.0,-0.0,0.0,0.83
2021-07-05 15:00:00,24.13,0.0,-0.0,0.0,1.17
2021-07-05 16:00:00,23.78,0.0,-0.0,0.0,1.03
2021-07-05 17:00:00,23.54,0.0,-0.0,0.0,1.1
2021-07-05 18:00:00,23.45,0.0,-0.0,0.0,0.97
2021-07-05 19:00:00,23.08,0.0,-0.0,0.0,0.62
2021-07-05 20:00:00,23.15,0.0,-0.0,0.0,0.69
2021-07-05 21:00:00,23.02,0.0,-0.0,0.0,0.83
2021-07-05 22:00:00,22.87,0.0,-0.0,0.0,0.62
2021-07-05 23:00:00,22.97,0.0,-0.0,0.0,0.97
2021-07-06 00:00:00,22.96,0.0,-0.0,0.0,1.17
2021-07-06 01:00:00,22.79,33.9,144.93,23.35,1.1
2021-07-06 02:00:00,23.14,124.85,115.45,89.3,0.97
2021-07-06 03:00:00,23.92,314.25,291.68,160.65,0.69
2021-07-06 04:00:00,25.33,510.4,405.38,221.0,1.03
2021-07-06 05:00:00,26.37,533.0,346.52,236.0,1.66
2021-07-06 06:00:00,27.01,737.65,536.52,229.9,1.79
2021-07-06 07:00:00,28.37,835.35,702.52,149.9,1.79
2021-07-06 08:00:00,29.1,682.35,585.27,130.4,2.28
2021-07-06 09:00:00,28.93,609.4,569.73,124.75,2.48
2021-07-06 10:00:00,28.66,405.0,432.3,100.3,2.69
2021-07-06 11:00:00,27.84,225.45,261.4,90.7,2.76
2021-07-06 12:00:00,26.58,71.5,111.32,38.6,2.28
2021-07-06 13:00:00,25.61,1.85,1.67,1.75,1.52
2021-07-06 14:00:00,24.66,0.0,-0.0,0.0,1.52
2021-07-06 15:00:00,24.43,0.0,-0.0,0.0,1.17
2021-07-06 16:00:00,23.92,0.0,-0.0,0.0,1.66
2021-07-06 17:00:00,23.26,0.0,-0.0,0.0,1.66
2021-07-06 18:00:00,23.29,0.0,-0.0,0.0,1.24
2021-07-06 19:00:00,23.55,0.0,-0.0,0.0,1.17
2021-07-06 20:00:00,22.81,0.0,-0.0,0.0,0.83
2021-07-06 21:00:00,22.99,0.0,-0.0,0.0,0.62
2021-07-06 22:00:00,22.91,0.0,-0.0,0.0,0.76
2021-07-06 23:00:00,22.97,0.0,-0.0,0.0,0.76
2021-07-07 00:00:00,22.88,0.0,-0.0,0.0,0.9
2021-07-07 01:00:00,23.05,81.35,483.55,46.6,0.97
2021-07-07 02:00:00,23.55,217.75,301.1,125.25,0.55
2021-07-07 03:00:00,24.58,436.6,535.82,154.7,0.83
2021-07-07 04:00:00,25.74,644.8,710.34,137.85,1.1
2021-07-07 05:00:00,27.32,754.75,727.75,131.0,1.66
2021-07-07 06:00:00,27.93,842.9,713.54,167.45,2.28
2021-07-07 07:00:00,28.68,717.1,558.43,172.0,2.76
2021-07-07 08:00:00,28.31,527.5,314.53,230.7,2.83
2021-07-07 09:00:00,27.17,464.7,307.59,202.85,2.97
2021-07-07 10:00:00,26.64,270.95,152.16,163.6,2.34
2021-07-07 11:00:00,25.77,212.9,205.2,107.0,1.59
2021-07-07 12:00:00,25.48,56.45,56.25,39.8,1.24
2021-07-07 13:00:00,24.66,1.35,1.66,1.25,1.45
2021-07-07 14:00:00,24.09,0.0,-0.0,0.0,1.24
2021-07-07 15:00:00,23.82,0.0,-0.0,0.0,0.97
2021-07-07 16:00:00,23.64,0.0,-0.0,0.0,0.83
2021-07-07 17:00:00,23.59,0.0,-0.0,0.0,0.14
2021-07-07 18:00:00,23.53,0.0,-0.0,0.0,0.55
2021-07-07 19:00:00,24.0,0.0,-0.0,0.0,1.17
2021-07-07 20:00:00,23.44,0.0,-0.0,0.0,0.9
2021-07-07 21:00:00,23.54,0.0,-0.0,0.0,0.62
2021-07-07 22:00:00,23.44,0.0,-0.0,0.0,0.34
2021-07-07 23:00:00,23.03,0.0,-0.0,0.0,1.1
2021-07-08 00:00:00,22.76,0.0,-0.0,0.0,0.69
2021-07-08 01:00:00,22.77,60.3,288.28,39.85,0.9
2021-07-08 02:00:00,23.37,168.9,217.13,102.35,0.62
2021-07-08 03:00:00,24.21,357.05,371.06,162.0,0.62
2021-07-08 04:00:00,25.43,511.8,378.3,241.9,0.97
2021-07-08 05:00:00,26.32,635.7,459.15,242.15,1.45
2021-07-08 06:00:00,27.67,634.55,328.4,323.6,2.28
2021-07-08 07:00:00,28.07,420.25,130.46,292.85,2.14
2021-07-08 08:00:00,25.76,319.7,111.42,214.5,2.28
2021-07-08 09:00:00,25.56,382.65,231.41,185.5,1.66
2021-07-08 10:00:00,25.91,356.1,340.09,115.95,1.38
2021-07-08 11:00:00,25.55,228.3,258.19,94.9,2.21
2021-07-08 12:00:00,24.65,39.65,43.68,26.7,1.59
2021-07-08 13:00:00,23.39,1.05,0.0,1.05,1.45
2021-07-08 14:00:00,22.97,0.0,-0.0,0.0,1.24
2021-07-08 15:00:00,22.86,0.0,-0.0,0.0,1.1
2021-07-08 16:00:00,22.78,0.0,-0.0,0.0,1.31
2021-07-08 17:00:00,22.86,0.0,-0.0,0.0,1.1
2021-07-08 18:00:00,22.25,0.0,-0.0,0.0,0.41
2021-07-08 19:00:00,22.86,0.0,-0.0,0.0,0.28
2021-07-08 20:00:00,22.71,0.0,-0.0,0.0,0.55
2021-07-08 21:00:00,22.95,0.0,-0.0,0.0,0.83
2021-07-08 22:00:00,22.83,0.0,-0.0,0.0,0.69
2021-07-08 23:00:00,22.88,0.0,-0.0,0.0,0.83
2021-07-09 00:00:00,22.73,0.0,-0.0,0.0,0.9
2021-07-09 01:00:00,22.67,57.55,80.69,51.9,1.03
2021-07-09 02:00:00,23.21,189.7,294.31,99.7,1.03
2021-07-09 03:00:00,24.18,282.55,260.28,145.85,0.97
2021-07-09 04:00:00,25.15,317.9,177.21,191.5,0.97
2021-07-09 05:00:00,25.75,539.7,333.12,254.15,0.76
2021-07-09 06:00:00,26.92,363.45,118.25,251.45,2.28
2021-07-09 07:00:00,25.08,316.25,32.04,284.95,1.52
2021-07-09 08:00:00,25.19,432.6,190.63,252.5,1.38
2021-07-09 09:00:00,25.32,322.75,71.43,261.85,0.97
2021-07-09 10:00:00,25.12,211.85,43.15,181.35,1.52
2021-07-09 11:00:00,24.22,121.85,35.09,103.7,1.59
2021-07-09 12:00:00,23.92,26.45,7.58,24.2,1.66
2021-07-09 13:00:00,23.48,0.55,0.0,0.55,0.9
2021-07-09 14:00:00,23.29,0.0,-0.0,0.0,0.83
2021-07-09 15:00:00,23.25,0.0,-0.0,0.0,1.1
2021-07-09 16:00:00,22.99,0.0,-0.0,0.0,0.97
2021-07-09 17:00:00,22.94,0.0,-0.0,0.0,0.76
2021-07-09 18:00:00,22.98,0.0,-0.0,0.0,0.69
2021-07-09 19:00:00,22.86,0.0,-0.0,0.0,1.03
2021-07-09 20:00:00,22.75,0.0,-0.0,0.0,0.55
2021-07-09 21:00:00,22.7,0.0,-0.0,0.0,0.48
2021-07-09 22:00:00,22.52,0.0,-0.0,0.0,0.28
2021-07-09 23:00:00,22.62,0.0,-0.0,0.0,0.28
2021-07-10 00:00:00,22.5,0.0,-0.0,0.0,0.55
2021-07-10 01:00:00,22.6,19.0,0.0,19.0,0.62
2021-07-10 02:00:00,22.79,76.9,35.72,66.0,0.48
2021-07-10 03:00:00,23.59,89.75,42.97,67.2,0.41
2021-07-10 04:00:00,23.35,215.95,37.02,189.55,0.34
2021-07-10 05:00:00,24.53,274.8,88.89,198.6,0.9
2021-07-10 06:00:00,24.42,175.55,27.86,149.15,1.31
2021-07-10 07:00:00,24.01,159.75,0.0,159.75,0.97
2021-07-10 08:00:00,23.74,252.8,76.85,180.15,1.45
2021-07-10 09:00:00,23.58,139.15,4.63,135.2,1.66
2021-07-10 10:00:00,23.4,79.15,2.05,77.7,1.52
2021-07-10 11:00:00,23.29,58.8,3.48,57.0,1.1
2021-07-10 12:00:00,23.28,30.1,13.45,26.1,1.45
2021-07-10 13:00:00,23.06,1.25,0.0,1.25,1.38
2021-07-10 14:00:00,22.68,0.0,-0.0,0.0,1.38
2021-07-10 15:00:00,22.44,0.0,-0.0,0.0,1.03
2021-07-10 16:00:00,22.34,0.0,-0.0,0.0,0.55
2021-07-10 17:00:00,22.22,0.0,-0.0,0.0,0.69
2021-07-10 18:00:00,22.07,0.0,-0.0,0.0,0.62
2021-07-10 19:00:00,22.4,0.0,-0.0,0.0,0.48
2021-07-10 20:00:00,22.57,0.0,-0.0,0.0,0.41
2021-07-10 21:00:00,22.57,0.0,-0.0,0.0,0.07
2021-07-10 22:00:00,22.71,0.0,-0.0,0.0,0.0
2021-07-10 23:00:00,22.68,0.0,-0.0,0.0,0.34
2021-07-11 00:00:00,22.68,0.0,-0.0,0.0,0.62
2021-07-11 01:00:00,22.55,22.3,108.49,14.9,0.62
2021-07-11 02:00:00,22.64,42.55,0.0,42.55,0.41
2021-07-11 03:00:00,22.96,166.65,92.68,118.05,0.69
2021-07-11 04:00:00,23.26,278.05,83.87,218.25,1.24
2021-07-11 05:00:00,24.23,532.1,319.92,257.8,1.17
2021-07-11 06:00:00,25.59,379.4,76.34,307.05,1.38
2021-07-11 07:00:00,25.07,520.55,209.25,315.9,1.38
2021-07-11 08:00:00,26.32,472.85,162.64,319.0,1.79
2021-07-11 09:00:00,26.97,435.75,242.89,228.35,1.93
2021-07-11 10:00:00,27.01,245.75,98.45,176.05,2.21
2021-07-11 11:00:00,25.65,118.1,56.05,89.05,1.93
2021-07-11 12:00:00,24.73,50.7,39.47,38.95,2.07
2021-07-11 13:00:00,24.11,1.3,1.64,1.2,1.72
2021-07-11 14:00:00,23.81,0.0,-0.0,0.0,1.38
2021-07-11 15:00:00,23.62,0.0,-0.0,0.0,1.59
2021-07-11 16:00:00,23.58,0.0,-0.0,0.0,1.45
2021-07-11 17:00:00,23.6,0.0,-0.0,0.0,1.52
2021-07-11 18:00:00,23.47,0.0,-0.0,0.0,1.52
2021-07-11 19:00:00,23.02,0.0,-0.0,0.0,1.24
2021-07-11 20:00:00,22.38,0.0,-0.0,0.0,1.1
2021-07-11 21:00:00,22.43,0.0,-0.0,0.0,1.38
2021-07-11 22:00:00,22.38,0.0,-0.0,0.0,1.17
2021-07-11 23:00:00,22.35,0.0,-0.0,0.0,1.1
2021-07-12 00:00:00,22.35,0.0,-0.0,0.0,1.17
2021-07-12 01:00:00,22.42,39.25,207.24,25.3,1.31
2021-07-12 02:00:00,22.78,111.35,162.26,62.05,1.17
2021-07-12 03:00:00,23.37,179.6,107.44,123.3,1.31
2021-07-12 04:00:00,24.07,345.85,204.45,200.1,1.38
2021-07-12 05:00:00,25.54,455.05,303.08,195.15,1.72
2021-07-12 06:00:00,26.47,421.15,179.03,251.4,2.07
2021-07-12 07:00:00,27.26,530.45,288.55,248.1,2.34
2021-07-12 08:00:00,27.73,690.4,507.09,210.4,2.62
2021-07-12 09:00:00,28.41,562.1,438.73,187.2,2.69
2021-07-12 10:00:00,28.54,406.8,320.7,179.55,2.48
2021-07-12 11:00:00,27.96,252.6,301.38,96.25,2.48
2021-07-12 12:00:00,27.18,84.6,131.05,45.55,1.93
2021-07-12 13:00:00,26.26,2.25,2.45,2.1,1.86
2021-07-12 14:00:00,25.32,0.0,-0.0,0.0,2.28
2021-07-12 15:00:00,24.75,0.0,-0.0,0.0,1.66
2021-07-12 16:00:00,24.48,0.0,-0.0,0.0,1.66
2021-07-12 17:00:00,23.89,0.0,-0.0,0.0,1.52
2021-07-12 18:00:00,23.79,0.0,-0.0,0.0,1.38
2021-07-12 19:00:00,23.61,0.0,-0.0,0.0,0.55
2021-07-12 20:00:00,23.54,0.0,-0.0,0.0,0.48
2021-07-12 21:00:00,23.3,0.0,-0.0,0.0,1.1
2021-07-12 22:00:00,23.21,0.0,-0.0,0.0,1.1
2021-07-12 23:00:00,23.38,0.0,-0.0,0.0,0.97
2021-07-13 00:00:00,23.03,0.0,-0.0,0.0,0.62
2021-07-13 01:00:00,22.99,49.25,176.87,37.5,0.62
2021-07-13 02:00:00,23.63,163.9,213.22,99.25,0.97
2021-07-13 03:00:00,24.15,264.75,156.87,182.6,1.93
2021-07-13 04:00:00,24.62,418.05,340.49,175.35,1.79
2021-07-13 05:00:00,25.8,692.25,568.61,204.55,1.79
2021-07-13 06:00:00,27.29,418.9,177.54,250.5,2.28
2021-07-13 07:00:00,27.33,568.35,348.61,227.05,2.34
2021-07-13 08:00:00,27.96,678.2,516.58,188.9,2.62
2021-07-13 09:00:00,28.33,454.65,326.32,175.6,3.03
2021-07-13 10:00:00,27.29,335.6,260.58,150.8,2.69
2021-07-13 11:00:00,26.63,195.05,193.26,94.7,2.34
2021-07-13 12:00:00,25.88,65.85,87.0,39.9,1.66
2021-07-13 13:00:00,25.48,1.55,0.0,1.55,1.24
2021-07-13 14:00:00,24.95,0.0,-0.0,0.0,1.17
2021-07-13 15:00:00,24.5,0.0,-0.0,0.0,0.97
2021-07-13 16:00:00,24.28,0.0,-0.0,0.0,1.1
2021-07-13 17:00:00,24.04,0.0,-0.0,0.0,1.45
2021-07-13 18:00:00,23.87,0.0,-0.0,0.0,1.45
2021-07-13 19:00:00,23.74,0.0,-0.0,0.0,1.45
2021-07-13 20:00:00,23.66,0.0,-0.0,0.0,1.03
2021-07-13 21:00:00,23.75,0.0,-0.0,0.0,1.24
2021-07-13 22:00:00,23.66,0.0,-0.0,0.0,1.24
2021-07-13 23:00:00,23.59,0.0,-0.0,0.0,0.97
2021-07-14 00:00:00,23.58,0.0,-0.0,0.0,0.9
2021-07-14 01:00:00,23.56,63.65,153.28,53.6,0.97
2021-07-14 02:00:00,23.97,157.45,170.02,106.0,0.9
2021-07-14 03:00:00,24.5,242.55,198.72,138.55,1.03
2021-07-14 04:00:00,25.23,404.55,249.53,226.7,1.24
2021-07-14 05:00:00,26.33,426.15,144.19,302.45,1.79
2021-07-14 06:00:00,26.55,590.1,288.33,316.5,2.62
2021-07-14 07:00:00,27.26,394.3,120.1,276.65,1.93
2021-07-14 08:00:00,25.76,362.9,102.45,265.8,1.93
2021-07-14 09:00:00,26.21,179.6,9.7,171.3,1.79
2021-07-14 10:00:00,25.49,219.9,98.91,149.7,1.59
2021-07-14 11:00:00,25.12,154.05,68.5,118.45,1.66
2021-07-14 12:00:00,24.68,58.8,48.24,44.4,1.03
2021-07-14 13:00:00,24.3,1.35,0.0,1.35,0.9
2021-07-14 14:00:00,23.39,0.0,-0.0,0.0,0.83
2021-07-14 15:00:00,23.13,0.0,-0.0,0.0,0.55
2021-07-14 16:00:00,22.9,0.0,-0.0,0.0,0.97
2021-07-14 17:00:00,22.54,0.0,-0.0,0.0,1.24
2021-07-14 18:00:00,22.46,0.0,-0.0,0.0,1.24
2021-07-14 19:00:00,22.32,0.0,-0.0,0.0,0.55
2021-07-14 20:00:00,22.45,0.0,-0.0,0.0,0.69
2021-07-14 21:00:00,22.4,0.0,-0.0,0.0,0.97
2021-07-14 22:00:00,22.22,0.0,-0.0,0.0,1.03
2021-07-14 23:00:00,22.09,0.0,-0.0,0.0,0.69
2021-07-15 00:00:00,22.28,0.0,-0.0,0.0,0.41
2021-07-15 01:00:00,22.09,43.6,50.22,40.35,0.55
2021-07-15 02:00:00,23.24,139.1,83.77,113.8,0.48
2021-07-15 03:00:00,24.07,248.65,148.55,170.95,0.48
2021-07-15 04:00:00,25.28,433.1,223.16,274.05,0.48
2021-07-15 05:00:00,26.43,645.15,318.2,372.1,0.97
2021-07-15 06:00:00,27.56,652.45,316.38,352.1,1.52
2021-07-15 07:00:00,28.37,551.05,223.64,331.85,2.07
2021-07-15 08:00:00,28.43,478.55,142.44,343.45,2.14
2021-07-15 09:00:00,28.34,293.25,110.52,198.6,2.21
2021-07-15 10:00:00,26.15,184.5,66.38,137.35,1.86
2021-07-15 11:00:00,25.67,95.8,25.48,82.55,1.45
2021-07-15 12:00:00,25.13,53.65,23.1,46.75,0.97
2021-07-15 13:00:00,24.76,1.5,0.0,1.5,0.9
2021-07-15 14:00:00,24.39,0.0,-0.0,0.0,1.03
2021-07-15 15:00:00,24.19,0.0,-0.0,0.0,1.03
2021-07-15 16:00:00,24.07,0.0,-0.0,0.0,1.03
2021-07-15 17:00:00,23.93,0.0,-0.0,0.0,1.1
2021-07-15 18:00:00,23.75,0.0,-0.0,0.0,1.03
2021-07-15 19:00:00,23.55,0.0,-0.0,0.0,0.83
2021-07-15 20:00:00,23.36,0.0,-0.0,0.0,0.76
2021-07-15 21:00:00,23.31,0.0,-0.0,0.0,0.83
2021-07-15 22:00:00,23.28,0.0,-0.0,0.0,0.76
2021-07-15 23:00:00,23.21,0.0,-0.0,0.0,0.62
2021-07-16 00:00:00,23.11,0.0,-0.0,0.0,0.55
2021-07-16 01:00:00,22.91,76.4,256.77,60.0,0.83
2021-07-16 02:00:00,23.9,189.75,119.91,153.6,0.62
2021-07-16 03:00:00,24.96,348.6,247.62,219.15,1.17
2021-07-16 04:00:00,25.82,533.65,360.73,276.55,1.45
2021-07-16 05:00:00,27.11,609.5,346.47,312.1,1.86
2021-07-16 06:00:00,28.05,648.25,445.0,225.6,2.21
2021-07-16 07:00:00,28.46,609.75,367.29,249.55,2.48
2021-07-16 08:00:00,28.71,560.15,287.81,287.0,2.41
